anime_id,name,genre,type,episodes,rating,members
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1.0,8.31,35120
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26.0,8.3,39596
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12.0,8.3,203233
2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23.0,8.3,566690
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,8.3,142612
5681,Summer Wars,"Comedy, Sci-Fi",Movie,1.0,8.3,223359
3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3.0,8.29,100412
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1.0,8.29,20602
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26.0,8.29,55566
22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4.0,8.29,19702
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12.0,8.29,56927
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.29,17247
33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120.0,8.29,47092
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1.0,8.28,60637
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1.0,8.28,40623
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12.0,8.28,91796
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25.0,8.28,134818
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24.0,8.28,50778
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24.0,8.27,103828
512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1.0,8.27,152331
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11.0,8.27,70822
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1.0,8.27,24707
31174,Osomatsu-san,"Comedy, Parody",TV,25.0,8.27,60988
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13.0,8.27,60918
5365,Tsumiki no Ie,Drama,Movie,1.0,8.27,45189
3702,Detroit Metal City,"Comedy, Music",OVA,12.0,8.26,104893
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6.0,8.26,99074
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1.0,8.26,66376
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26.0,8.26,391628
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13.0,8.26,23701
23283,Zankyou no Terror,"Psychological, Thriller",TV,11.0,8.26,342893
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12.0,8.26,64230
2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25.0,8.25,440334
1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.25,25432
18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75.0,8.25,81384
22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102.0,8.25,255076
11757,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25.0,7.83,893100
20,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220.0,7.81,683297
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26.0,8.07,657190
269,Bleach,"Action, Comedy, Shounen, Super Power, Supernatural",TV,366.0,7.95,624055
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13.0,7.85,623511
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12.0,8.07,618056
6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175.0,8.22,584590
9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25.0,7.92,583823
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51.0,8.08,580184
21881,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance",TV,24.0,7.35,537892
8074,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12.0,7.46,535892
11111,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12.0,7.88,534657
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12.0,8.17,515378
18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24.0,8.23,508118
22199,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24.0,7.84,492133
10793,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22.0,7.81,460959
6880,Deadman Wonderland,"Action, Horror, Sci-Fi",TV,12.0,7.48,453454
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14.0,8.06,428569
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24.0,8.06,424919
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13.0,8.03,409037
27899,Tokyo Ghoul √A,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12.0,7.52,408357
11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.7,398660
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",TV,12.0,7.95,394399
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25.0,8.14,387100
5680,K-On!,"Comedy, Music, School, Slice of Life",TV,13.0,7.87,386048
356,Fate/stay night,"Action, Fantasy, Magic, Romance, Supernatural",TV,24.0,7.58,374880
12189,Hyouka,"Mystery, School, Slice of Life",TV,22.0,8.17,372246
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26.0,8.17,359494
18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",TV,12.0,7.88,359011
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13.0,8.12,353876
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13.0,7.77,349836
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20.0,7.91,347599
1195,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13.0,7.62,346828
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13.0,7.88,336349
1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103.0,8.2,334399
889,Black Lagoon,"Action, Seinen",TV,12.0,8.17,332562
14345,Btooom!,"Action, Psychological, Sci-Fi, Seinen",TV,12.0,7.68,329561
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.57,325664
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24.0,7.62,324284
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3.0,8.1,324035
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life",TV,12.0,7.49,321477
20787,Black Bullet,"Action, Mystery, Sci-Fi, Seinen",TV,13.0,7.44,320267
14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25.0,8.24,317513
1818,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26.0,7.92,316853
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153.0,8.16,316102
26243,Owari no Seraph,"Action, Drama, Shounen, Supernatural, Vampire",TV,12.0,7.65,315630
4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24.0,7.69,313114
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22.0,8.2,312654
28999,Charlotte,"Drama, School, Super Power",TV,13.0,7.91,310137
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25.0,8.19,309339
270,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13.0,7.64,308995
1887,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24.0,7.87,305837
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6.0,8.06,305165
15583,Date A Live,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12.0,7.54,301358
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13.0,7.83,301282
2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13.0,7.14,299278
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Action, Horror, Mystery, Psychological",TV,13.0,7.49,298550
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24.0,7.74,297058
14467,K,"Action, Super Power, Supernatural",TV,13.0,7.73,297051
8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,12.0,7.67,295782
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12.0,8.24,292622
3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13.0,7.4,286826
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26.0,7.76,285317
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,7.95,284846
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13.0,8.01,283847
249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167.0,7.89,281632
2476,School Days,"Drama, Harem, Romance, School",TV,12.0,6.17,279183
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11.0,8.03,276593
17895,Golden Time,"Comedy, Romance, Seinen",TV,24.0,7.92,273191
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26.0,7.57,266846
15451,High School DxD New,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.87,266657
18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12.0,7.67,265791
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23.0,8.03,265005
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11.0,8.21,260062
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24.0,8.17,259900
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12.0,7.29,257925
71,Full Metal Panic!,"Action, Comedy, Mecha, Military, Sci-Fi",TV,24.0,7.81,256325
9041,IS: Infinite Stratos,"Action, Comedy, Harem, Mecha, Sci-Fi",TV,12.0,7.12,254543
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12.0,7.39,253027
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22.0,7.99,251093
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26.0,8.14,246276
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10.0,8.03,244877
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12.0,7.97,244314
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13.0,8.04,244268
22729,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12.0,7.66,244193
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14.0,7.28,243448
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26.0,7.8,242553
11633,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10.0,7.55,241513
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50.0,8.19,239570
3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26.0,7.34,237563
1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12.0,7.73,235684
2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24.0,8.23,235003
6707,Kuroshitsuji II,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural",TV,12.0,7.55,234955
14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13.0,7.71,233410
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24.0,8.23,232113
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",TV,24.0,7.44,231387
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24.0,7.87,231079
5530,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25.0,7.92,229567
527,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",TV,276.0,7.43,229157
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11.0,7.6,228435
30240,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12.0,8.03,227734
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13.0,7.68,227681
21995,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12.0,7.89,227417
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",TV,64.0,6.72,226625
11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12.0,7.53,222657
6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12.0,7.62,222243
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12.0,7.74,220573
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12.0,7.63,218747
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10.0,7.85,218231
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60.0,8.04,217752
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13.0,7.71,217617
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13.0,7.68,217003
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24.0,8.23,216674
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12.0,7.69,216204
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1.0,8.15,215897
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13.0,7.99,215829
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25.0,7.66,215817
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12.0,7.09,215361
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.7,214319
27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13.0,7.95,213493
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",TV,12.0,7.87,213342
3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12.0,7.6,210891
25183,Gangsta.,"Action, Drama, Seinen",TV,12.0,7.5,210752
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12.0,7.6,208885
25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12.0,7.43,208796
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50.0,7.8,208321
1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",TV,24.0,7.5,205338
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13.0,7.24,203958
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12.0,7.21,203618
30015,ReLIFE,"Romance, School, Slice of Life",TV,13.0,8.24,202249
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12.0,7.46,201735
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24.0,8.11,200833
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",TV,8.0,7.07,198991
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12.0,7.21,198876
4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13.0,7.53,198492
31798,Kiznaiver,"Drama, Sci-Fi",TV,12.0,7.67,197912
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13.0,7.43,194791
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25.0,7.69,194611
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1.0,8.21,194561
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,8.12,194300
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",TV,12.0,7.53,193822
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12.0,7.91,193566
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12.0,7.18,192719
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",TV,13.0,7.55,192433
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13.0,7.53,192219
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.71,192171
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12.0,7.84,190058
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13.0,8.13,189641
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12.0,8.15,189407
6956,Working!!,"Comedy, Slice of Life",TV,13.0,7.82,189367
101,Air,"Drama, Romance, Slice of Life, Supernatural",TV,13.0,7.48,188861
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12.0,7.78,188685
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12.0,7.76,187805
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1.0,7.74,186465
19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10.0,7.5,186187
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24.0,7.79,184525
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24.0,7.84,184520
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13.0,7.98,183722
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12.0,7.4,182713
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54.0,7.89,182208
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12.0,7.39,181845
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70.0,8.18,181249
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",TV,12.0,7.5,180686
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10.0,7.78,180032
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",TV,10.0,7.55,179569
2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1.0,7.81,178880
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26.0,8.06,178553
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13.0,7.67,178166
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12.0,8.03,174531
4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12.0,6.62,174337
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12.0,7.77,174026
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24.0,7.78,173603
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4.0,8.06,173264
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12.0,6.72,173216
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26.0,7.79,172415
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12.0,7.95,172367
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,12.0,7.11,172321
8630,Hidan no Aria,"Action, Comedy, Romance, School",TV,12.0,7.13,171888
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12.0,8.17,171866
202,Wolf's Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26.0,7.93,171863
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12.0,7.67,171452
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24.0,7.8,171384
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12.0,8.21,171086
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26.0,8.06,170901
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13.0,7.64,170754
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12.0,7.7,169718
12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Ecchi, Romance, Supernatural",TV,12.0,6.96,169615
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64.0,7.83,169517
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12.0,6.78,168811
30544,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12.0,7.14,168657
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13.0,7.03,168482
10161,No.6,"Action, Sci-Fi",TV,11.0,7.76,168017
1726,Devil May Cry,"Action, Demons, Fantasy",TV,12.0,7.15,166398
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13.0,7.78,165358
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13.0,7.27,165335
2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26.0,7.95,165008
20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,12.0,7.47,164510
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",TV,12.0,7.44,164445
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1.0,8.15,163308
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24.0,8.17,163171
